"time","intensity","A"
1,0.004272461,0.845098090839122
2,0.004577637,0.875061334546509
3,0.004272461,0.845098090839122
4,0.0045776365,0.875061287109971
5,0.0039672855,0.812913438744558
6,0.0039672855,0.812913438744558
7,0.0039672855,0.812913438744558
8,0.003967285,0.812913384010091
9,0.003967285,0.812913384010091
10,0.004272461,0.845098090839122
11,0.003967285,0.812913384010091
12,0.003967285,0.812913384010091
13,0.003967285,0.812913384010091
14,0.003967285,0.812913384010091
15,0.003967285,0.812913384010091
16,0.003967285,0.812913384010091
17,0.004272461,0.845098090839122
18,0.0036621095,0.778151309679319
19,0.004272461,0.845098090839122
20,0.0033569335,0.74036272183734
21,0.0030517575,0.698970004336019
22,0.0033569335,0.74036272183734
23,0.0033569335,0.74036272183734
24,0.0030517575,0.698970004336019
25,0.002746582,0.653212553305795
26,0.003051758,0.698970075490828
27,0.0030517575,0.698970004336019
28,0.002746582,0.653212553305795
29,0.0030517575,0.698970004336019
30,0.002746582,0.653212553305795
31,0.0030517575,0.698970004336019
32,0.0030517575,0.698970004336019
33,0.003051758,0.698970075490828
34,0.003051758,0.698970075490828
35,0.0030517575,0.698970004336019
36,0.0033569335,0.74036272183734
37,0.0024414065,0.602060080271472
38,0.0021362305,0.544068095175141
39,0.0024414065,0.602060080271472
40,0.0021362305,0.544068095175141
41,0.0021362305,0.544068095175141
42,0.0018310545,0.477121254719662
43,0.0021362305,0.544068095175141
44,0.001831055,0.477121373311005
45,0.0018310545,0.477121254719662
46,0.0018310545,0.477121254719662
47,0.0018310545,0.477121254719662
48,0.0021362305,0.544068095175141
49,0.0021362305,0.544068095175141
50,0.002441406,0.602059991327962
51,0.002441406,0.602059991327962
52,0.0021362305,0.544068095175141
53,0.0021362305,0.544068095175141
54,0.0018310545,0.477121254719662
55,0.0018310545,0.477121254719662
56,0.0015258788,0.397940022903
57,0.001525879,0.397940079826847
58,0.0009155273,0.176091282773952
59,0.001525879,0.397940079826847
60,0.001525879,0.397940079826847
61,0.001525879,0.397940079826847
62,0.0012207033,0.301030102396191
63,0.0012207033,0.301030102396191
64,0.0018310545,0.477121254719662
65,0.001525879,0.397940079826847
66,0.0021362305,0.544068095175141
67,0.001525879,0.397940079826847
68,0.001525879,0.397940079826847
69,0.001831055,0.477121373311005
70,0.0018310545,0.477121254719662
71,0.0012207033,0.301030102396191
72,0.0015258788,0.397940022903
73,0.0012207033,0.301030102396191
74,0.0009155273,0.176091282773952
75,0.0009155273,0.176091282773952
76,0.001220703,0.301029995663981
77,0.0012207033,0.301030102396191
78,0.001525879,0.397940079826847
79,0.0012207033,0.301030102396191
80,0.0012207033,0.301030102396191
81,0.0012207033,0.301030102396191
82,0.001525879,0.397940079826847
83,0.001220703,0.301029995663981
84,0.001525879,0.397940079826847
85,0.001220703,0.301029995663981
86,0.001525879,0.397940079826847
87,0.0012207033,0.301030102396191
88,0.0012207033,0.301030102396191
89,0.0012207033,0.301030102396191
90,0.0009155275,0.176091377647024
91,0.0009155273,0.176091282773952
92,0.0006103516,7.115480932346e-08
93,0.0009155273,0.176091282773952
94,0.0009155273,0.176091282773952
95,0.0009155273,0.176091282773952
96,0.0009155275,0.176091377647024
97,0.0009155273,0.176091282773952
98,0.0012207033,0.301030102396191
99,0.0012207033,0.301030102396191
100,0.0009155273,0.176091282773952
101,0.001220703,0.301029995663981
102,0.001525879,0.397940079826847
103,0.0009155273,0.176091282773952
104,0.0012207033,0.301030102396191
105,0.0009155275,0.176091377647024
106,0.0009155275,0.176091377647024
107,0.0006103515,0
108,0.0006103516,7.115480932346e-08
109,0.0006103516,7.115480932346e-08
110,0.0009155273,0.176091282773952
111,0.0009155273,0.176091282773952
112,0.0009155275,0.176091377647024
113,0.0006103515,0
114,0.0012207033,0.301030102396191
115,0.0012207033,0.301030102396191
116,0.0009155273,0.176091282773952
117,0.0009155273,0.176091282773952
118,0.0009155273,0.176091282773952
119,0.0009155273,0.176091282773952
120,0.0009155275,0.176091377647024
121,0.0012207033,0.301030102396191
122,0.0009155275,0.176091377647024
123,0.0006103515,0
124,0.0003051758,-0.301029924509172
125,0.0003051758,-0.301029924509172
126,0.0006103516,7.115480932346e-08
127,0.0006103515,0
128,0.0006103515,0
129,0.0006103515,0
130,0.0009155275,0.176091377647024
131,0.0006103515,0
132,0.0009155273,0.176091282773952
133,0.0009155273,0.176091282773952
134,0.0009155273,0.176091282773952
135,0.0009155273,0.176091282773952
136,0.0006103515,0
137,0.0012207033,0.301030102396191
138,0.0006103515,0
139,0.0006103515,0
140,0.0006103515,0
141,0.0006103515,0
142,0.0003051758,-0.301029924509172
143,0.0006103516,7.115480932346e-08
144,0.0006103515,0
145,0.0006103515,0
146,0.0006103515,0
147,0.0006103515,0
148,0.0006103515,0
149,0.0009155273,0.176091282773952
150,0.0009155273,0.176091282773952
151,0.001220703,0.301029995663981
152,0.0009155273,0.176091282773952
153,0.0009155273,0.176091282773952
154,0.0009155275,0.176091377647024
155,0.0003051757,-0.301030066818802
156,0.0012207033,0.301030102396191
157,0.0003051758,-0.301029924509172
158,0,-Inf
159,0.0003051758,-0.301029924509172
160,0.0003051758,-0.301029924509172
161,0.0003051758,-0.301029924509172
162,0.0006103515,0
163,0.0003051757,-0.301030066818802
164,0.0006103515,0
165,0.0006103515,0
166,0.0009155273,0.176091282773952
167,0.0009155273,0.176091282773952
168,0.0009155273,0.176091282773952
169,0.0009155273,0.176091282773952
170,0.0006103515,0
171,0.0003051758,-0.301029924509172
172,0.0006103515,0
173,0.0006103515,0
174,0,-Inf
175,0.0003051758,-0.301029924509172
176,0,-Inf
177,0.0003051758,-0.301029924509172
178,0.0003051758,-0.301029924509172
179,0.0006103515,0
180,0.0006103515,0
181,0.0006103515,0
182,0.0006103515,0
183,0.0006103516,7.115480932346e-08
184,0.0009155273,0.176091282773952
185,0.0009155273,0.176091282773952
186,0.0009155273,0.176091282773952
187,0.0006103515,0
188,0.0006103515,0
189,0.0003051757,-0.301030066818802
190,0.0003051758,-0.301029924509172
191,0.0003051758,-0.301029924509172
192,0,-Inf
193,0.0003051758,-0.301029924509172
194,0.0003051758,-0.301029924509172
195,0.0006103515,0
196,0.0003051758,-0.301029924509172
197,0.0006103515,0
198,0.0006103515,0
199,0.0006103515,0
200,0.0006103516,7.115480932346e-08
201,0.0009155273,0.176091282773952
202,0.0006103515,0
203,0.0009155273,0.176091282773952
204,0.0006103515,0
205,0.0003051758,-0.301029924509172
206,0.0003051758,-0.301029924509172
207,0.0003051758,-0.301029924509172
208,0.0003051758,-0.301029924509172
209,0,-Inf
210,0.0003051758,-0.301029924509172
211,0.0003051758,-0.301029924509172
212,0.0006103515,0
213,0.0006103515,0
214,0.0006103515,0
215,0.0006103515,0
216,0.0009155273,0.176091282773952
217,0.0009155273,0.176091282773952
218,0.0006103515,0
219,0.0009155273,0.176091282773952
220,0.0006103515,0
221,0.0006103515,0
222,0.0003051757,-0.301030066818802
223,0.0003051757,-0.301030066818802
224,0.0003051758,-0.301029924509172
225,0,-Inf
226,0.0003051758,-0.301029924509172
227,0.0003051758,-0.301029924509172
228,0.0003051758,-0.301029924509172
229,0.0003051757,-0.301030066818802
230,0.0006103515,0
231,0.0006103515,0
232,0.0003051758,-0.301029924509172
233,0.0006103516,7.115480932346e-08
234,0,-Inf
235,0.0009155273,0.176091282773952
236,0.0006103515,0
237,0.0006103515,0
238,0.0003051758,-0.301029924509172
239,0.0003051758,-0.301029924509172
240,0.0003051758,-0.301029924509172
241,0.0003051758,-0.301029924509172
242,0,-Inf
243,0,-Inf
244,0,-Inf
245,0,-Inf
246,0.0006103515,0
247,0.0003051758,-0.301029924509172
248,0.0006103515,0
249,0.0006103515,0
250,0.0009155273,0.176091282773952
251,0.0006103515,0
252,0.0009155273,0.176091282773952
253,0.0006103515,0
254,0.0006103515,0
255,0.0003051757,-0.301030066818802
256,0.0003051757,-0.301030066818802
257,0.0003051758,-0.301029924509172
258,0,-Inf
259,0.0003051758,-0.301029924509172
260,0,-Inf
261,0.0003051758,-0.301029924509172
262,0.0003051758,-0.301029924509172
263,0,-Inf
264,0.0003051757,-0.301030066818802
265,0.0006103515,0
266,0.0009155273,0.176091282773952
267,0.0009155273,0.176091282773952
268,0.0006103516,7.115480932346e-08
269,0.0003051758,-0.301029924509172
270,0.0006103515,0
271,0.0006103515,0
272,0.0006103515,0
273,0.0003051758,-0.301029924509172
274,0,-Inf
275,0,-Inf
276,0,-Inf
277,0.0003051758,-0.301029924509172
278,0.0003051758,-0.301029924509172
279,0.0003051757,-0.301030066818802
280,0.0006103515,0
281,0.0006103515,0
282,0.0006103515,0
283,0.0009155273,0.176091282773952
284,0.0006103516,7.115480932346e-08
285,0.0003051758,-0.301029924509172
286,0.0006103515,0
287,0.0006103515,0
288,0.0003051757,-0.301030066818802
289,0.0003051758,-0.301029924509172
290,0.0003051758,-0.301029924509172
291,0.0003051758,-0.301029924509172
292,0,-Inf
293,0.0003051758,-0.301029924509172
294,0.0003051758,-0.301029924509172
295,0.0003051758,-0.301029924509172
296,0.0003051757,-0.301030066818802
297,0.0003051758,-0.301029924509172
298,0.0006103515,0
299,0.0003051758,-0.301029924509172
300,0.0009155273,0.176091282773952
301,0.0006103516,7.115480932346e-08
302,0.0003051758,-0.301029924509172
303,0.0006103515,0
304,0.0006103515,0
305,0,-Inf
306,0.0003051758,-0.301029924509172
307,0.0003051758,-0.301029924509172
308,0.0003051758,-0.301029924509172
309,0,-Inf
310,0,-Inf
311,0,-Inf
312,0,-Inf
313,0.0006103515,0
314,0.0006103515,0
315,0.0003051758,-0.301029924509172
316,0.0012207033,0.301030102396191
317,0.0006103516,7.115480932346e-08
318,0.0003051758,-0.301029924509172
319,0.0006103516,7.115480932346e-08
320,0.0006103515,0
321,0.0006103515,0
322,0.0003051757,-0.301030066818802
323,0.0006103515,0
324,0,-Inf
325,0,-Inf
326,0,-Inf
327,0.0003051758,-0.301029924509172
328,0.0003051758,-0.301029924509172
329,0,-Inf
330,0.0003051757,-0.301030066818802
331,0.0003051757,-0.301030066818802
332,0.0006103515,0
333,0.0009155273,0.176091282773952
334,0.0006103516,7.115480932346e-08
335,0.0006103516,7.115480932346e-08
336,0.0003051758,-0.301029924509172
337,0.0006103515,0
338,0,-Inf
339,0.0006103515,0
340,0,-Inf
341,0,-Inf
342,0,-Inf
343,0,-Inf
344,0.0003051758,-0.301029924509172
345,0.0006103515,0
346,0.0003051758,-0.301029924509172
347,0.0003051757,-0.301030066818802
348,0.0003051758,-0.301029924509172
349,0.0006103515,0
350,0.0009155273,0.176091282773952
351,0.0003051758,-0.301029924509172
352,0.0009155273,0.176091282773952
353,0.0006103515,0
354,0.0003051757,-0.301030066818802
355,0,-Inf
356,0.0003051758,-0.301029924509172
357,0.0003051758,-0.301029924509172
358,0,-Inf
359,0,-Inf
360,-0.0003051758,NA
361,0,-Inf
362,0.0006103515,0
363,0.0003051757,-0.301030066818802
364,0.0006103515,0
365,0.0003051758,-0.301029924509172
366,0.0009155273,0.176091282773952
367,0.0006103516,7.115480932346e-08
368,0.0006103516,7.115480932346e-08
369,0.0006103515,0
370,0.0006103515,0
371,0.0003051758,-0.301029924509172
372,0.0003051757,-0.301030066818802
373,0.0003051758,-0.301029924509172
374,0.0003051758,-0.301029924509172
375,0,-Inf
376,0,-Inf
377,0,-Inf
378,0,-Inf
379,0.0006103515,0
380,0.0003051757,-0.301030066818802
381,0.0003051757,-0.301030066818802
382,0.0009155273,0.176091282773952
383,0.0009155273,0.176091282773952
384,0.0006103516,7.115480932346e-08
385,0.0003051758,-0.301029924509172
386,0.0003051758,-0.301029924509172
387,0.0003051758,-0.301029924509172
388,0,-Inf
389,0.0006103515,0
390,0.0006103515,0
391,0.0003051758,-0.301029924509172
392,0,-Inf
393,0.0003051758,-0.301029924509172
394,0,-Inf
395,0.0003051758,-0.301029924509172
396,0.0006103515,0
397,0.0006103515,0
398,0.0006103515,0
399,0.0009155273,0.176091282773952
400,0.0009155273,0.176091282773952
401,0.0006103516,7.115480932346e-08
402,0.0006103515,0
403,0.0006103515,0
404,0.0003051758,-0.301029924509172
405,0.0006103515,0
406,0.0003051757,-0.301030066818802
407,0.0003051758,-0.301029924509172
408,-0.0003051758,NA
409,0,-Inf
410,0,-Inf
411,0.0003051758,-0.301029924509172
412,0,-Inf
413,0.0006103515,0
414,0.0003051757,-0.301030066818802
415,0.0006103515,0
416,0.0006103515,0
417,0.0009155273,0.176091282773952
418,0.0006103515,0
419,0.0009155273,0.176091282773952
420,0.0006103515,0
421,0.0003051758,-0.301029924509172
422,0.0003051757,-0.301030066818802
423,0.0003051757,-0.301030066818802
424,0.0003051758,-0.301029924509172
425,-0.0003051758,NA
426,0,-Inf
427,0.0003051758,-0.301029924509172
428,0.0003051758,-0.301029924509172
429,0.0003051758,-0.301029924509172
430,0.0003051757,-0.301030066818802
431,0.0006103515,0
432,0.0009155273,0.176091282773952
433,0.0009155273,0.176091282773952
434,0.0003051758,-0.301029924509172
435,0.0006103516,7.115480932346e-08
436,0.0006103515,0
437,0.0006103515,0
438,0.0003051758,-0.301029924509172
439,0.0006103515,0
440,0.0003051758,-0.301029924509172
441,0,-Inf
442,0.0003051758,-0.301029924509172
443,0,-Inf
444,-0.0003051758,NA
445,0.0003051758,-0.301029924509172
446,0.0003051757,-0.301030066818802
447,0.0003051757,-0.301030066818802
448,0.0006103515,0
449,0.0009155273,0.176091282773952
450,0.0006103516,7.115480932346e-08
451,0.0006103516,7.115480932346e-08
452,0.0003051758,-0.301029924509172
453,0.0006103515,0
454,0.0006103515,0
455,0.0003051758,-0.301029924509172
456,0,-Inf
457,0.0003051758,-0.301029924509172
458,0,-Inf
459,0,-Inf
460,0.0003051758,-0.301029924509172
461,0.0003051758,-0.301029924509172
462,0.0006103515,0
463,0.0003051757,-0.301030066818802
464,0.0003051757,-0.301030066818802
465,0.0006103515,0
466,0.0006103515,0
467,0.0003051758,-0.301029924509172
468,0.0003051758,-0.301029924509172
469,0.0009155273,0.176091282773952
470,0.0006103515,0
471,0.0006103515,0
472,0,-Inf
473,0.0003051758,-0.301029924509172
474,0,-Inf
475,0,-Inf
476,0.0003051758,-0.301029924509172
477,0.0003051758,-0.301029924509172
478,0,-Inf
479,0.0003051757,-0.301030066818802
480,0.0003051758,-0.301029924509172
481,0.0006103515,0
482,0.0006103516,7.115480932346e-08
483,0.0009155273,0.176091282773952
484,0.0003051758,-0.301029924509172
485,0.0006103516,7.115480932346e-08
486,0.0003051758,-0.301029924509172
487,0.0006103515,0
488,0.0006103515,0
489,0.0006103515,0
490,0.0003051758,-0.301029924509172
491,0,-Inf
492,0,-Inf
493,0.0003051758,-0.301029924509172
494,0.0003051758,-0.301029924509172
495,0.0003051757,-0.301030066818802
496,0.0006103515,0
497,0.0006103515,0
498,0.0006103515,0
499,0.0006103516,7.115480932346e-08
500,0.0009155273,0.176091282773952
501,0.0003051758,-0.301029924509172
502,0.0006103515,0
503,0.0003051758,-0.301029924509172
504,0.0006103515,0
505,0.0006103515,0
506,0.0006103515,0
507,-0.0003051758,NA
508,0,-Inf
509,0,-Inf
510,0,-Inf
511,0,-Inf
512,0.0003051758,-0.301029924509172
513,0.0003051758,-0.301029924509172
514,0.0006103515,0
515,0.0003051758,-0.301029924509172
516,0.0003051758,-0.301029924509172
517,0.0006103516,7.115480932346e-08
518,0.0003051758,-0.301029924509172
519,0.0006103515,0
520,0.0006103515,0
521,0.0006103515,0
522,0.0006103515,0
523,0.0003051758,-0.301029924509172
524,0,-Inf
525,0.0003051758,-0.301029924509172
526,0.0003051758,-0.301029924509172
527,0.0003051758,-0.301029924509172
528,0,-Inf
529,0,-Inf
530,0.0006103515,0
531,0.0006103515,0
532,0.0003051758,-0.301029924509172
533,0.0009155273,0.176091282773952
534,0.0003051758,-0.301029924509172
535,0.0003051758,-0.301029924509172
536,0.0003051758,-0.301029924509172
537,0.0003051757,-0.301030066818802
538,0.0006103515,0
539,0,-Inf
540,0,-Inf
541,0.0003051758,-0.301029924509172
542,0,-Inf
543,0,-Inf
544,0,-Inf
545,0.0006103515,0
546,0.0003051758,-0.301029924509172
547,0.0003051757,-0.301030066818802
548,0.0006103515,0
549,0.0006103515,0
550,0.0006103516,7.115480932346e-08
551,0.0006103516,7.115480932346e-08
552,0.0003051758,-0.301029924509172
553,0.0006103515,0
554,0.0006103515,0
555,0.0006103515,0
556,0.0006103515,0
557,0,-Inf
558,0.0003051758,-0.301029924509172
559,0,-Inf
560,0.0003051758,-0.301029924509172
561,0,-Inf
562,0.0006103515,0
563,0.0006103515,0
564,0.0006103515,0
565,0.0006103515,0
566,0.0003051758,-0.301029924509172
567,0.0006103516,7.115480932346e-08
568,0.0009155273,0.176091282773952
569,0.0009155273,0.176091282773952
570,0.0003051758,-0.301029924509172
571,0,-Inf
572,0.0006103515,0
573,0.0003051757,-0.301030066818802
574,0,-Inf
575,0.0003051758,-0.301029924509172
576,-0.0003051758,NA
577,0.0003051758,-0.301029924509172
578,0,-Inf
579,0,-Inf
580,0.0006103515,0
581,0.0003051757,-0.301030066818802
582,0.0006103515,0
583,0.0006103516,7.115480932346e-08
584,0.0006103516,7.115480932346e-08
585,0.0003051758,-0.301029924509172
586,0.0003051758,-0.301029924509172
587,0.0006103515,0
588,0.0003051757,-0.301030066818802
589,0.0003051758,-0.301029924509172
590,0,-Inf
591,0.0003051758,-0.301029924509172
592,0,-Inf
593,0.0003051758,-0.301029924509172
594,0,-Inf
595,0.0003051758,-0.301029924509172
596,0.0006103515,0
597,0.0003051758,-0.301029924509172
598,0.0003051757,-0.301030066818802
599,0.0006103515,0
600,0.0006103516,7.115480932346e-08
601,0.0009155273,0.176091282773952
602,0.0006103515,0
603,0.0003051758,-0.301029924509172
604,0.0003051758,-0.301029924509172
605,0.0006103515,0
606,0,-Inf
607,0.0003051758,-0.301029924509172
608,0,-Inf
609,0,-Inf
610,0.0003051758,-0.301029924509172
611,0,-Inf
612,0,-Inf
613,0,-Inf
614,0.0006103515,0
615,0.0003051758,-0.301029924509172
616,0.0009155273,0.176091282773952
617,0.0003051758,-0.301029924509172
618,0.0006103516,7.115480932346e-08
619,0.0003051758,-0.301029924509172
620,0.0006103515,0
621,0.0003051758,-0.301029924509172
622,0.0003051758,-0.301029924509172
623,0.0003051758,-0.301029924509172
624,0,-Inf
625,0,-Inf
626,0,-Inf
627,0.0003051758,-0.301029924509172
628,0.0003051758,-0.301029924509172
629,0.0003051757,-0.301030066818802
630,0.0006103515,0
631,0.0003051757,-0.301030066818802
632,0.0003051758,-0.301029924509172
633,0.001220703,0.301029995663981
634,0.0006103516,7.115480932346e-08
635,0.0003051758,-0.301029924509172
636,0.0003051758,-0.301029924509172
637,0.0003051757,-0.301030066818802
638,0.0006103515,0
639,0,-Inf
640,0.0003051758,-0.301029924509172
641,-0.0003051758,NA
642,0,-Inf
643,0,-Inf
644,0.0003051758,-0.301029924509172
645,0,-Inf
646,0.0003051758,-0.301029924509172
647,0.0006103515,0
648,0.0006103515,0
649,0.0006103516,7.115480932346e-08
650,0.0006103516,7.115480932346e-08
651,0.0006103516,7.115480932346e-08
652,0.0003051758,-0.301029924509172
653,0.0003051758,-0.301029924509172
654,0.0003051758,-0.301029924509172
655,0.0003051757,-0.301030066818802
656,0.0006103515,0
657,-0.0003051758,NA
658,0,-Inf
659,0,-Inf
660,0.0003051758,-0.301029924509172
661,0,-Inf
662,0.0003051757,-0.301030066818802
663,0.0006103515,0
664,0.0006103515,0
665,0.0006103515,0
